election_year,state,constituency,seat_category,name,party,party_group,criminal_cases,education,age,assets,liabilities,net_worth,is_winner,is_bye_election
2024,Jammu & Kashmir,Udhampur,GEN,Sachin Gupta,IND,Independent,0,Graduate,37,304265,0,304265,False,False
2024,Jammu & Kashmir,Udhampur,GEN,Swarn Veer Singh Jaral,IND,Independent,0,Post Graduate,30,,,,False,False
2024,Jharkhand,Chatra,GEN,Kali Charan Singh,BJP,BJP,2,Graduate,62,86201641,40388667,45812974,True,False
2024,Jharkhand,Chatra,GEN,Amit Kumar Singh,IND,Independent,0,10Th Pass,41,2577500,0,2577500,False,False
2024,Jharkhand,Chatra,GEN,Arjun Kumar,CPI,CPI,1,10Th Pass,39,5027000,90000,4937000,False,False
2024,Jharkhand,Chatra,GEN,Arjun Prajapati,IND,Independent,0,8Th Pass,64,,,,False,False
2024,Jharkhand,Chatra,GEN,Bimal Lakra,AMBEDKARITE PARTY OF INDIA,Other parties,0,10Th Pass,45,813000,0,813000,False,False
2024,Jharkhand,Chatra,GEN,Chandan Kumar,IND,Independent,0,Graduate Professional,27,253000,0,253000,False,False
2024,Jharkhand,Chatra,GEN,Darshan Ganjhu,JHARKHAND PARTY,Other parties,2,10Th Pass,54,,,,False,False
2024,Jharkhand,Chatra,GEN,Deepak Kumar Gupta,IND,Independent,2,Graduate,42,18857000,3000000,15857000,False,False
2024,Jharkhand,Chatra,GEN,Dr. Abhishek Kumar Singh,IND,Independent,0,Post Graduate,43,54701892,14353043,40348849,False,False
2024,Jharkhand,Chatra,GEN,Kamdeo Diho Rana,RASHTRIYA JAN UTKARSH PARTY,Other parties,0,Post Graduate,53,16050000,1200000,14850000,False,False
2024,Jharkhand,Chatra,GEN,Karmlal Oraon,PEOPLES PARTY OF INDIA (DEMOCRATIC),Other parties,0,10Th Pass,39,,,,False,False
2024,Jharkhand,Chatra,GEN,Krishna Nand Tripathi,INC,INC,8,Graduate Professional,52,709218255,350000,708868255,False,False
2024,Jharkhand,Chatra,GEN,Law Kumar Pandit,BHAGIDARI PARTY(P),Other parties,0,Post Graduate,33,4650000,1700000,2950000,False,False
2024,Jharkhand,Chatra,GEN,Mahesh Bando,BAHUJAN MUKTI PARTY,Other parties,0,12Th Pass,42,,,,False,False
2024,Jharkhand,Chatra,GEN,Md Abuzar Khan,IND,Independent,1,Graduate,38,2820200,600000,2220200,False,False
2024,Jharkhand,Chatra,GEN,Nagmani,BSP,BSP,1,12Th Pass,61,41170614,1500000,39670614,False,False
2024,Jharkhand,Chatra,GEN,Sriram Singh,IND,Independent,1,Graduate,45,8402489,0,8402489,False,False
2024,Jharkhand,Chatra,GEN,Sumit Kumar Yadav,SAMATA PARTY,Other parties,0,Graduate,31,18414000,100000,18314000,False,False
2024,Jharkhand,Chatra,GEN,Vikrant Kumar Singh,IND,Independent,2,Graduate,26,,,,False,False
2024,Jharkhand,Chatra,GEN,Yogesh Kumar Singh,IND,Independent,0,Graduate,26,550000,0,550000,False,False
2024,Jharkhand,Dhanbad,GEN,Dulu Mahato,BJP,BJP,22,12Th Pass,49,70120183,7888835,62231348,True,False
2024,Jharkhand,Dhanbad,GEN,Akbar Ali,AKHIL BHARTIYA PARIVAR PARTY,Other parties,0,Graduate,31,4132500,1984400,2148100,False,False
2024,Jharkhand,Dhanbad,GEN,Anupama Singh,INC,INC,0,12Th Pass,38,84184001,87308518,-3124517,False,False
2024,Jharkhand,Dhanbad,GEN,Deepak Kumar Das,PEOPLES PARTY OF INDIA (DEMOCRATIC),Other parties,2,12Th Pass,40,,,,False,False
2024,Jharkhand,Dhanbad,GEN,Jagdish Rawani,IND,Independent,3,8Th Pass,47,43310790,1395571,41915219,False,False
2024,Jharkhand,Dhanbad,GEN,Janak Sah Gond,IND,Independent,0,10Th Pass,62,,,,False,False
2024,Jharkhand,Dhanbad,GEN,Kamashevar Pra. Verma,IND,Independent,0,Post Graduate,65,1460000,150000,1310000,False,False
2024,Jharkhand,Dhanbad,GEN,Krishna Chandra Singh Raj,SAMATA PARTY,Other parties,0,Post Graduate,72,1065600,0,1065600,False,False
2024,Jharkhand,Dhanbad,GEN,Md. Eklak Ansari,IND,Independent,1,Post Graduate,34,5769370,0,5769370,False,False
2024,Jharkhand,Dhanbad,GEN,Md. Zahiruddin Khan,IND,Independent,0,Graduate,60,388000,0,388000,False,False
2024,Jharkhand,Dhanbad,GEN,Mohammad Faishal Khan,IND,Independent,0,8Th Pass,39,,,,False,False
2024,Jharkhand,Dhanbad,GEN,Mohammad Tafazul Hussain,IND,Independent,1,12Th Pass,36,589210,0,589210,False,False
2024,Jharkhand,Dhanbad,GEN,Mohan Singh,BSP,BSP,0,12Th Pass,49,1771000,420000,1351000,False,False
2024,Jharkhand,Dhanbad,GEN,Nitai Dutta,IND,Independent,0,8Th Pass,59,,,,False,False
2024,Jharkhand,Dhanbad,GEN,Perwez Neyyar,AAZAD SAMAJ PARTY (KANSHI RAM),Other parties,0,Post Graduate,46,25615000,3194572,22420428,False,False
2024,Jharkhand,Dhanbad,GEN,Prem Prakash Paswan,IND,Independent,0,12Th Pass,40,850183,97689,752494,False,False
2024,Jharkhand,Dhanbad,GEN,Rezaul Haque,LOKHIT ADHIKAR PARTY,Other parties,0,Graduate,46,9538000,198000,9340000,False,False
2024,Jharkhand,Dhanbad,GEN,Sanjay Kumar Giri,AKHIL BHARAT HINDU MAHASABHA,Other parties,1,12Th Pass,50,1012464,63000,949464,False,False
2024,Jharkhand,Dhanbad,GEN,Sunaina Kinnar,IND,Independent,0,Graduate,34,,,,False,False
2024,Jharkhand,Dhanbad,GEN,Tridev Kr Mahto,IND,Independent,0,12Th Pass,32,100000,0,100000,False,False
2024,Jharkhand,Dhanbad,GEN,Tulsi Mahto,IND,Independent,0,Graduate,50,9949053,8000,9941053,False,False
2024,Jharkhand,Dhanbad,GEN,Umesh Paswan,IND,Independent,0,Literate,60,,,,False,False
2024,Jharkhand,Dumka,ST,Nalin Soren,JMM,JMM,2,12Th Pass,76,,,,True,False
2024,Jharkhand,Dumka,ST,Alesh Hansda,INDIAN NATIONAL SOCIALISTIC ACTION FORCES,Other parties,0,10Th Pass,51,755000,50000,705000,False,False
2024,Jharkhand,Dumka,ST,Anil Tudu,LOKHIT ADHIKAR PARTY,Other parties,0,12Th Pass,35,2607000,0,2607000,False,False
2024,Jharkhand,Dumka,ST,Babylata Tudu,IND,Independent,0,12Th Pass,40,,,,False,False
2024,Jharkhand,Dumka,ST,Baghrai Soren,IND,Independent,0,Graduate Professional,69,850000,0,850000,False,False
2024,Jharkhand,Dumka,ST,Biren Mohli,IND,Independent,0,10Th Pass,40,498200,0,498200,False,False
2024,Jharkhand,Dumka,ST,Dr. Srilal Kisku,IND,Independent,0,Graduate Professional,65,,,,False,False
2024,Jharkhand,Dumka,ST,Jonathan Mardi,PEOPLES PARTY OF INDIA (DEMOCRATIC),Other parties,0,Graduate Professional,38,1147520,0,1147520,False,False
2024,Jharkhand,Dumka,ST,Kamishnar Murmu,IND,Independent,0,10Th Pass,28,790000,0,790000,False,False
2024,Jharkhand,Dumka,ST,Manoj Hembrom,IND,Independent,0,12Th Pass,34,378055,0,378055,False,False
2024,Jharkhand,Dumka,ST,Munni Hansda,SAMATA PARTY,Other parties,0,12Th Pass,55,1160159,200000,960159,False,False
2024,Jharkhand,Dumka,ST,Nirmal Soren,IND,Independent,0,12Th Pass,42,2717472,0,2717472,False,False
2024,Jharkhand,Dumka,ST,Paresh Marandi,BSP,BSP,0,10Th Pass,58,382500,0,382500,False,False
2024,Jharkhand,Dumka,ST,Rajesh Kisku,CPI,CPI,0,Graduate,46,,,,False,False
2024,Jharkhand,Dumka,ST,Raju Emanuel Murmu,AMBEDKARITE PARTY OF INDIA,Other parties,0,12Th Pass,46,477287,0,477287,False,False
2024,Jharkhand,Dumka,ST,Sanjay Tudu,IND,Independent,0,12Th Pass,37,2388000,500000,1888000,False,False
2024,Jharkhand,Dumka,ST,Sushanti Hembrom,IND,Independent,0,Others,46,2098000,132000,1966000,False,False
2024,Jharkhand,Giridih,GEN,Chandra Prakash Choudhary,AJSU PARTY,Other parties,2,Graduate,55,49849182,27031670,22817512,True,False
2024,Jharkhand,Giridih,GEN,Dwaraka Prasad Lala,IND,Independent,1,10Th Pass,73,9572000,900000,8672000,False,False
2024,Jharkhand,Giridih,GEN,Gyaneshwar Prasad,LOKHIT ADHIKAR PARTY,Other parties,0,8Th Pass,34,,,,False,False
2024,Jharkhand,Giridih,GEN,Jairam Kumar Mahato,IND,Independent,13,Post Graduate,29,297434,0,297434,False,False
2024,Jharkhand,Giridih,GEN,Kalawati Devi,IND,Independent,0,8Th Pass,41,2820299,265640,2554659,False,False
2024,Jharkhand,Giridih,GEN,Kamal Prasad,BSP,BSP,0,Graduate,50,,,,False,False
2024,Jharkhand,Giridih,GEN,Mathura Prasad Mahato,JMM,JMM,0,10Th Pass,56,44870755,6405483,38465272,False,False
2024,Jharkhand,Giridih,GEN,Md Ainul Ansari,BAHUJAN MUKTI PARTY,Other parties,0,12Th Pass,40,1558000,50000,1508000,False,False
2024,Jharkhand,Giridih,GEN,Pramod Ram,PEOPLES PARTY OF INDIA (DEMOCRATIC),Other parties,1,Graduate,34,467500,0,467500,False,False
2024,Jharkhand,Giridih,GEN,Rameshwar Dusadh,IND,Independent,0,Graduate,32,2084000,0,2084000,False,False
2024,Jharkhand,Giridih,GEN,Shivji Prasad,RIGHT TO RECALL PARTY,Other parties,0,Graduate Professional,26,,,,False,False
2024,Jharkhand,Giridih,GEN,Subhash Kumar Thakur,SARV SAMAJ PARTY,Other parties,0,12Th Pass,40,545344,0,545344,False,False
2024,Jharkhand,Giridih,GEN,Subodh Kumar Yadav,IND,Independent,0,Graduate,30,3020000,300000,2720000,False,False
2024,Jharkhand,Giridih,GEN,Sunita Tudu,IND,Independent,1,Post Graduate,37,,,,False,False
2024,Jharkhand,Godda,GEN,Nishikant Dubey,BJP,BJP,8,Doctorate,52,746974208,82800000,664174208,True,False
2024,Jharkhand,Godda,GEN,Anup Kumar,"PROUTIST BLOC, INDIA",Other parties,0,Post Graduate,36,1913136,53000,1860136,False,False
2024,Jharkhand,Godda,GEN,Arun Kumar,NYAYDHARMSABHA,Other parties,0,Graduate Professional,32,19800,0,19800,False,False
2024,Jharkhand,Godda,GEN,Arun Marik,IND,Independent,0,10Th Pass,51,,,,False,False
2024,Jharkhand,Godda,GEN,Avisek Anand Jha,IND,Independent,4,12Th Pass,40,823510522,7657000,815853522,False,False
2024,Jharkhand,Godda,GEN,Bajrangi Mahtha,BSP,BSP,3,Graduate,39,3495000,0,3495000,False,False
2024,Jharkhand,Godda,GEN,Brajkishore Pandit,AKHIL BHARTIYA MANAVADHIKAR VICHAR MANCH PARTY,Other parties,0,Post Graduate,53,,,,False,False
2024,Jharkhand,Godda,GEN,Dr. K. Rangaiah,IND,Independent,0,Post Graduate,87,1000000,0,1000000,False,False
2024,Jharkhand,Godda,GEN,Gyaneshwar Jha,JAGROOK JANTA PARTY,Other parties,0,Post Graduate,61,21041149,20362,21020787,False,False
2024,Jharkhand,Godda,GEN,Ketan Kumar,RIGHT TO RECALL PARTY,Other parties,0,Graduate,25,30000,0,30000,False,False
2024,Jharkhand,Godda,GEN,Kumari Dileshwari,AMBEDKARITE PARTY OF INDIA,Other parties,0,12Th Pass,45,4603630,0,4603630,False,False
2024,Jharkhand,Godda,GEN,Mukesh Kumar Jha,IND,Independent,0,10Th Pass,40,,,,False,False
2024,Jharkhand,Godda,GEN,Nilesh Kumar Gupta,IND,Independent,0,12Th Pass,46,807672,655669,152003,False,False
2024,Jharkhand,Godda,GEN,Pradeep Yadav,INC,INC,5,Graduate,58,,,,False,False
2024,Jharkhand,Godda,GEN,Rameshwar Mandal,PEOPLES PARTY OF INDIA (DEMOCRATIC),Other parties,1,Graduate,67,7304800,0,7304800,False,False
2024,Jharkhand,Godda,GEN,Suraj Kumar Aman,BHAGIDARI PARTY(P),Other parties,0,Graduate Professional,41,4160000,0,4160000,False,False
2024,Jharkhand,Godda,GEN,Uday Shankar Khaware,IND,Independent,0,Post Graduate,44,6691300,2890500,3800800,False,False
2024,Jharkhand,Hazaribagh,GEN,Manish Jaiswal,BJP,BJP,2,Graduate,59,362999932,58896276,304103656,True,False
2024,Jharkhand,Hazaribagh,GEN,Abhishek Kumar,IND,Independent,1,12Th Pass,37,1270000,280000,990000,False,False
2024,Jharkhand,Hazaribagh,GEN,Aniruddh Kumar,CPI,CPI,2,Post Graduate,50,16305948,410332,15895616,False,False
2024,Jharkhand,Hazaribagh,GEN,Bhuneshwar Bediya,SAMATA PARTY,Other parties,0,Literate,46,,,,False,False
2024,Jharkhand,Hazaribagh,GEN,Chhathi Devi,AKHIL BHARTIYA PARIVAR PARTY,Other parties,0,Post Graduate,46,6760000,1100000,5660000,False,False
2024,Jharkhand,Hazaribagh,GEN,Jai Prakash Bhai Patel,INC,INC,0,Graduate,40,28980413,3557300,25423113,False,False
2024,Jharkhand,Hazaribagh,GEN,Kunj Bihari Kumar,LOKHIT ADHIKAR PARTY,Other parties,0,12Th Pass,47,,,,False,False
2024,Jharkhand,Hazaribagh,GEN,Manoj Kumar Bedia,IND,Independent,0,Graduate,40,30570000,600000,29970000,False,False
2024,Jharkhand,Hazaribagh,GEN,Md. Seraj,IND,Independent,0,10Th Pass,47,6125000,0,6125000,False,False
2024,Jharkhand,Hazaribagh,GEN,Nishant Kumar Sinha,PEOPLES PARTY OF INDIA (DEMOCRATIC),Other parties,0,Post Graduate,55,42572000,4000000,38572000,False,False
2024,Jharkhand,Hazaribagh,GEN,Prakash Soni,BHARTIYA AZAD SENA,Other parties,0,10Th Pass,39,,,,False,False
